SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3
CPIM.SE3041F,2023.04,1943,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.05,1945,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.06,1952,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.07,1966,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.08,1971,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.09,1987,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE5041F,2006.11,1000,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2006.12,1041,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.01,1023,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.02,1040,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.03,1027,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.04,1017,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.05,1019,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.06,1013,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.07,1048,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.08,1044,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.09,1045,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.10,1048,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.11,1062,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2007.12,1050,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.01,1091,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.02,1076,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.03,1078,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.04,1079,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.05,1087,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.06,1059,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.07,1061,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.08,1058,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.09,1043,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.10,1067,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.11,1060,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2008.12,1074,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.01,1086,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.02,1081,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.03,1071,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.04,1046,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.05,1047,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.06,1054,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.07,1047,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.08,1051,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.09,1055,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.10,1055,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.11,1056,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2009.12,1088,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.01,1058,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.02,1100,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.03,1086,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.04,1079,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.05,1082,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.06,1055,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.07,1068,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.08,1070,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.09,1071,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.10,1082,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.11,1075,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2010.12,1097,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.01,1101,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.02,1120,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.03,1122,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.04,1110,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.05,1106,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.06,1108,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.07,1109,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.08,1096,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.09,1108,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.10,1118,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.11,1130,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2011.12,1161,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.01,1150,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.02,1186,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.03,1208,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.04,1193,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.05,1212,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.06,1199,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.07,1210,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.08,1221,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.09,1239,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.10,1234,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.11,1253,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2012.12,1277,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.01,1274,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.02,1307,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.03,1281,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.04,1302,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.05,1342,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.06,1338,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.07,1337,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.08,1343,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.09,1354,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.10,1376,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.11,1376,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2013.12,1362,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.01,1394,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.02,1404,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.03,1382,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.04,1414,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.05,1409,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.06,1444,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.07,1404,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.08,1401,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.09,1461,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.10,1447,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.11,1438,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2014.12,1426,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.01,1458,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.02,1467,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.03,1446,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.04,1440,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.05,1449,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.06,1438,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.07,1387,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.08,1402,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.09,1395,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.10,1404,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.11,1398,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2015.12,1392,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.01,1382,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.02,1419,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.03,1422,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.04,1399,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.05,1386,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.06,1344,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.07,1355,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.08,1344,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.09,1342,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.10,1345,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.11,1370,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2016.12,1382,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.01,1390,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.02,1403,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.03,1349,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.04,1363,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.05,1349,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.06,1339,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.07,1328,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.08,1356,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.09,1346,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.10,1364,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.11,1347,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2017.12,1370,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.01,1362,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.02,1386,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.03,1366,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.04,1371,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.05,1368,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.06,1366,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.07,1349,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.08,1369,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.09,1364,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.10,1360,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.11,1394,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2018.12,1408,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.01,1398,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.02,1423,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.03,1401,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.04,1435,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.05,1408,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.06,1414,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.07,1377,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.08,1391,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.09,1414,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.10,1363,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.11,1425,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2019.12,1428,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.01,1437,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.02,1423,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.03,1426,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.04,1382,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.05,1407,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.06,1390,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.07,1426,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.08,1413,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.09,1421,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.10,1442,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.11,1390,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2020.12,1441,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.01,1472,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.02,1508,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.03,1438,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.04,1489,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.05,1462,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.06,1486,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.07,1483,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.08,1487,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.09,1503,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.10,1535,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.11,1530,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2021.12,1552,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.01,1516,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.02,1553,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.03,1574,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.04,1605,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.05,1615,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.06,1627,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.07,1593,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.08,1581,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.09,1605,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.10,1612,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.11,1609,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2022.12,1630,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.01,1614,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
